Statement date,Statement ID,Payment ID,Status,Currency,Type,Order/adjustment ID,SKU ID,Quantity,Product name,SKU name,Order created date,Order shipment date,Order delivery date,Total settlement amount,Net sales,Gross sales,Gross sales refund,Seller discount,Seller discount refund,Shipping,TikTok Shop shipping fee,Fulfilled by TikTok Shop shipping fee,Signature confirmation service fee,Shipping insurance fee,Customer-paid shipping fee,Customer-paid shipping fee refund,TikTok Shop shipping incentive,TikTok Shop shipping incentive refund,Shipping fee subsidy,Return shipping fee,FBT fulfillment fee,Customer shipping fee offset,Shipping fee discount,Return shipping label fee,FBT fulfillment fee reimbursement,Return shipping fee (paid by customers),Return shipping fee reimbursement,Fees,Transaction fee,Referral fee,Refund administration fee,Affiliate Commission,Affiliate partner commission,Affiliate Shop Ads commission,TikTok Shop Partner commission,Co-funded promotion (seller-funded),Smart Promotion fee tax,Co-funded creator bonus,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,Campaign service fee,Campaign resource fee,Sales tax on referral fees,Smart Promotion fee,Adjustment amount,Adjustment reason,Related order ID  ,Unnamed: 59,Customer payment,Customer refund,Seller co-funded voucher discount,Seller co-funded voucher discount refund,Platform discounts,Platform discounts refund,Platform co-funded voucher discounts,Platform co-funded voucher discounts refund,Ads referral fee discount,Sales tax payment,Sales tax refund,Retail delivery fee payment,Retail delivery fee refund,Customer-paid shipping fee before discounts,Seller shipping fee discount,TikTok Shop shipping fee discount to customer,Mode of TikTok Shop shipping fee discount to customer,Return shipping fee (paid by customers).1,Estimated chargeable package weight,Chargeable package weight,FBT Chargeable goods weight,Collection methods,Delivery option,Signature confirmation service fee type
2025/06/08,7513252428251629358,3461763748528033905,Paid,USD,Order,576989950649602596,1729415054072647793,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Pink Guava",2025/05/25,2025/05/28,2025/05/31,23.16,24.64,28,0,-3.36,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.48,0,-1.48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576989950649602596,,27.05,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.41,0.0,0.0,0,0,0,0,/,0,400.0,0.0,/,/,/,/
2025/06/08,7513252428251629358,3461763748528033905,Paid,USD,Order,576989530401771600,1729429021579645041,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Strawberry Pink",2025/05/25,2025/05/28,2025/06/03,23.16,24.64,28,0,-3.36,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.48,0,-1.48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576989530401771600,,27.05,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.41,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/06/08,7513252428251629358,3461763748528033905,Paid,USD,Order,576989530401771600,1729429021578989681,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"S/M, Black Licorice",2025/05/25,2025/05/28,2025/06/03,23.16,24.64,28,0,-3.36,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.48,0,-1.48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576989530401771600,,27.05,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.41,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576992035443348475,1731162304514527345,1,Cookie Dough 3 Pack Cherri G-Strings | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton,"L/XL, Cookie Dough",2025/05/27,2025/05/28,2025/05/30,74.26,79.0,79,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576992035443348475,,85.32,0.0,0.0,0,0.0,0.0,0.0,0,0,-6.32,0.0,0.0,0,0,0,0,/,0,1.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576991015020105750,1729420444278231153,1,Cherri Bandeau Bikini Top | Detachable Straps,"L/XL, Rainbow Sorbet Multi",2025/05/26,2025/05/28,2025/05/30,16.92,18.0,18,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.08,0,-1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576991015020105750,,18.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576991015020105750,1729428928777588849,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"L/XL, Rainbow Sorbet Multi",2025/05/26,2025/05/28,2025/05/30,18.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.2,0,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576991015020105750,,20.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,0.19,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576990850150142666,1729385494538195057,1,Neapolitan 3 Pack Cherri Mid-Rise Thongs | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton,"L/XL, Neapolitan",2025/05/26,2025/05/28,2025/05/30,65.35,69.52,79,0,-9.48,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.17,0,-4.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576990850150142666,,69.52,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,1.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576989975522022240,1729385494483996785,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"1X/2X, Bubblegum Pink",2025/05/25,2025/05/28,2025/05/30,18.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.2,0,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576989975522022240,,21.4,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.4,0.0,0.0,0,0,0,0,Co-funded,0,0.19,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576989975522022240,1729421727802036337,1,Cherri String Bikini Top | Adjustable Straps | No Padding,"L/XL, Bubblegum Pink",2025/05/25,2025/05/28,2025/05/30,16.92,18.0,18,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.08,0,-1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576989975522022240,,19.26,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.26,0.0,0.0,0,0,0,0,Co-funded,0,250.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576988203682271849,1729421727802232945,1,Cherri String Bikini Top | Adjustable Straps | No Padding,"1X/2X, Bubblegum Pink",2025/05/23,2025/05/28,2025/05/30,13.32,18.0,18,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.68,0,-1.08,0.0,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576988203682271849,,18.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,250.0,0.0,/,/,/,/
2025/06/07,7512829198130661162,3461745239394127985,Paid,USD,Order,576988203682271849,1729385494484258929,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"2X/3X, Bubblegum Pink",2025/05/23,2025/05/28,2025/05/30,14.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-5.2,0,-1.2,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576988203682271849,,20.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,0.19,0.0,/,/,/,/
2025/06/06,7512523123426789162,3461717910739193969,Paid,USD,Order,576994070930363149,1729429021580169329,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Strawberry Pink",2025/05/30,2025/05/30,2025/06/01,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576994070930363149,,30.31,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.31,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/06/05,7511878814675257130,3461695831244443761,Paid,USD,Order,576986369858507195,1729420445831696497,1,Ruffle Cheeky Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Black Licorice",2025/05/21,2025/05/22,2025/05/27,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576986369858507195,,30.87,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.87,0.0,0.0,0,0,0,0,/,0,57.0,0.0,/,/,/,/
2025/06/02,7511053410688157482,3461626821746135153,Paid,USD,Order,576987192241722309,1729385494538129521,1,Neapolitan 3 Pack Cherri Mid-Rise Thongs | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton,"S/M, Neapolitan",2025/05/22,2025/05/23,2025/05/25,74.26,79.0,79,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576987192241722309,,85.52,0.0,0.0,0,0.0,0.0,0.0,0,0,-6.52,0.0,0.0,0,0,0,0,/,0,1.0,0.0,/,/,/,/
2025/06/01,7510682630091245358,3461608957912911985,Paid,USD,Order,576981655203844776,1729420443135217777,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Blueberry",2025/05/16,2025/05/20,2025/05/24,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576981655203844776,,25.2,0.0,0.0,0,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576985236850905591,1729421707549380721,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Black Licorice",2025/05/20,2025/05/21,2025/05/23,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576985236850905591,,29.68,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.68,0.0,0.0,0,0,0,0,Co-funded,0,400.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576985236850905591,1730826630921031793,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"S/M, Lemonade",2025/05/20,2025/05/21,2025/05/23,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576985236850905591,,26.71,0.0,0.0,0,2.8,0.0,0.0,0,0,-1.51,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576984933433709145,1729422244311306353,1,Cherri High Cut Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/05/20,2025/05/20,2025/05/23,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576984933433709145,,28.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,/,0,250.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576984322909507745,1729420443135938673,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Pink Guava",2025/05/19,2025/05/21,2025/05/23,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576984322909507745,,26.87,0.0,0.0,0,2.8,0.0,0.0,0,0,-1.67,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576984207870300868,1729421728589385841,1,Cherri String Bikini Top | Adjustable Straps | No Padding,"M/L, Black Licorice",2025/05/19,2025/05/21,2025/05/22,13.32,18.0,18,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.68,0,-1.08,0.0,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576984207870300868,,19.45,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.45,0.0,0.0,0,0,0,0,Co-funded,0,250.0,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576984207870300868,1729428928777654385,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"1X/2X, Black Licorice",2025/05/19,2025/05/21,2025/05/22,14.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-5.2,0,-1.2,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576984207870300868,,19.6,0.0,0.0,0,2.0,0.0,0.0,0,0,-1.6,0.0,0.0,0,0,0,0,Co-funded,0,0.19,0.0,/,/,/,/
2025/05/31,7510038990133856046,3461586460771913841,Paid,USD,Order,576982037510000738,1729422244310782065,1,Cherri High Cut Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Black Licorice",2025/05/16,2025/05/20,2025/05/23,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576982037510000738,,30.17,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.17,0.0,0.0,0,0,0,0,/,0,250.0,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576985024419631957,1729420443135479921,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Blueberry",2025/05/20,2025/05/20,2025/05/22,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576985024419631957,,25.2,0.0,0.0,0,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576985024419631957,1729420443135414385,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Pink Guava",2025/05/20,2025/05/20,2025/05/22,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576985024419631957,,25.2,0.0,0.0,0,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576984243337859600,1729428928760811633,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"XS/S, Rainbow Sorbet Multi",2025/05/19,2025/05/20,2025/05/22,18.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.2,0,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576984243337859600,,19.49,0.0,0.0,0,2.0,0.0,0.0,0,0,-1.49,0.0,0.0,0,0,0,0,/,0,0.19,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576983259987546625,1729429021578858609,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"XS/S, Blueberry",2025/05/18,2025/05/20,2025/05/22,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576983259987546625,,30.31,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.31,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576983090840113532,1729420443136462961,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"3X/4X, Pink Guava",2025/05/18,2025/05/20,2025/05/22,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576983090840113532,,29.96,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.96,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/05/30,7509914287998420778,3461562719250518129,Paid,USD,Order,576983090840113532,1729420443136528497,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"3X/4X, Blueberry",2025/05/18,2025/05/20,2025/05/22,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576983090840113532,,29.96,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.96,0.0,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576983581185183970,1729429021579513969,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Black Licorice",2025/05/18,2025/05/20,2025/05/21,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576983581185183970,,29.89,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.89,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576983556294218192,1729429021578989681,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"S/M, Black Licorice",2025/05/18,2025/05/20,2025/05/21,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576983556294218192,,30.03,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.03,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576982096753627240,1729420445694791793,1,Cherri High Cut Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear,"XS/S, Rainbow Sorbet Multi",2025/05/16,2025/05/20,2025/05/21,18.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.2,0,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576982096753627240,,20.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576981512139411876,1729429021579645041,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Strawberry Pink",2025/05/16,2025/05/20,2025/05/21,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576981512139411876,,25.2,0.0,0.0,0,2.8,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576981326894896069,1729385494538129521,1,Neapolitan 3 Pack Cherri Mid-Rise Thongs | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton,"S/M, Neapolitan",2025/05/16,2025/05/20,2025/05/21,74.26,79.0,79,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576981326894896069,,85.52,0.0,0.0,0,0.0,0.0,0.0,0,0,-6.52,0.0,0.0,0,0,0,0,/,0,1.0,0.0,/,/,/,/
2025/05/29,7509544164711745322,3461538655585669233,Paid,USD,Order,576980990803350166,1729428928760811633,1,Cherri String Bikini Bottom | Wide Gusset Lip-Slip Free Swimwear | Cheeky Brazilian Style,"XS/S, Rainbow Sorbet Multi",2025/05/15,2025/05/20,2025/05/21,18.8,20.0,20,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.2,0,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576980990803350166,,21.4,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.4,0.0,0.0,0,0,0,0,/,0,0.19,0.0,/,/,/,/
2025/05/28,7509187928854906666,3461515251626381425,Paid,USD,Order,576980496861008876,1729429021580038257,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Black Licorice",2025/05/15,2025/05/15,2025/05/20,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576980496861008876,,28.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/28,7509187928854906666,3461515251626381425,Paid,USD,Order,576979387198050992,1729385494538195057,1,Neapolitan 3 Pack Cherri Mid-Rise Thongs | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton,"L/XL, Neapolitan",2025/05/13,2025/05/14,2025/05/20,74.26,79.0,79,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576979387198050992,,87.3,0.0,0.0,0,0.0,0.0,0.0,0,0,-8.3,0.0,0.0,0,0,0,0,Co-funded,0,1.0,0.0,/,/,/,/
2025/05/28,7509187928854906666,3461515251626381425,Paid,USD,Order,576960562418847804,1730826630921031793,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"S/M, Lemonade",2025/04/21,2025/04/22,2025/05/20,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576960562418847804,,29.12,0.0,0.0,0,0.0,0.0,0.0,0,0,-1.12,0.0,0.0,0,0,0,0,/,0,91.0,0.0,/,/,/,/
2025/05/27,7508792386668103467,3461491674161123441,Paid,USD,Order,576980526013124867,1729420441753063537,1,Cherri High Cut Brief | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton | Thick Soft Waistband Panties Womenswear,"S/M, Logo Red Candy Apple",2025/05/15,2025/05/15,2025/05/19,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576980526013124867,,30.14,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.14,0.0,0.0,0,0,0,0,/,0,57.0,0.0,/,/,/,/
2025/05/27,7508792386668103467,3461491674161123441,Paid,USD,Order,576980526013124867,1729422244310782065,1,Cherri High Cut Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Black Licorice",2025/05/15,2025/05/15,2025/05/19,26.32,28.0,28,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576980526013124867,,30.14,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.14,0.0,0.0,0,0,0,0,/,0,250.0,0.0,/,/,/,/
2025/05/25,7508053860217538346,3461454221034688625,Paid,USD,Order,576985539780580184,1729385424443445361,1,Cherri Bandeau Bikini Top | Detachable Straps,"2X/3X, Bubblegum Pink",2025/05/20,/,/,-0.22,0.0,18,-18,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-0.22,0,0.0,-0.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,576985539780580184,,19.08,-19.08,0.0,0,0.0,0.0,0.0,0,0,-1.08,1.08,0.0,0,0,0,0,Co-funded,0,91.0,0.0,/,/,/,/
